Student_ID,Student_Name,Class,Board,Target_Exam,Medium,Admission_Date,Study_Mode
STU1598,Rajeshri Bhatti,Class 11,ICSE,JEE,Hindi,2026-07-15,Online
STU1599,Triya Mitra,Class 11,CBSE,JEE,Hindi,2026-06-04,Hybrid
STU1600,Oviya Bakshi,Class 10,CBSE,JEE,English,2026-06-21,Online
STU1601,Bhanumati Mangal,Class 11,State Board,JEE,Tamil,2025-10-30,Offline
STU1602,Ekansh Kaul,Class 11,CBSE,JEE,Hindi,2024-12-22,Hybrid
STU1603,Unni Pai,Class 9,State Board,NEET,Tamil,2026-04-15,Online
STU1604,Chaman Bath,Class 11,ICSE,Foundation,English,2025-04-01,Hybrid
STU1605,Sachi Kakar,Class 11,CBSE,JEE,Tamil,2025-07-26,Offline
STU1606,Neel Singh,Class 10,ICSE,NEET,English,2025-04-08,Online
STU1607,Ladli Morar,Class 11,State Board,Foundation,Tamil,2025-07-14,Offline
STU1608,Zaitra Bera,Class 11,State Board,Foundation,English,2026-05-28,Hybrid
STU1609,Umang Hegde,Class 12,ICSE,Foundation,English,2025-08-16,Hybrid
STU1610,Dominic Chada,Class 12,CBSE,JEE,Hindi,2025-12-29,Hybrid
STU1611,Vedant Mohan,Class 9,ICSE,JEE,Tamil,2025-10-21,Hybrid
STU1612,Aishani Shere,Class 10,ICSE,NEET,English,2025-08-23,Offline
STU1613,Warda Kuruvilla,Class 9,State Board,Foundation,English,2026-03-19,Hybrid
STU1614,Baghyawati Lad,Class 10,ICSE,JEE,English,2025-07-12,Online
STU1615,Urvi Mistry,Class 12,State Board,Foundation,English,2025-04-05,Hybrid
STU1616,Samar Karpe,Class 12,CBSE,NEET,Tamil,2026-06-10,Hybrid
STU1617,Gavin Iyer,Class 9,State Board,NEET,Tamil,2025-10-11,Online
STU1618,Reyansh Dayal,Class 12,ICSE,NEET,Tamil,2026-04-07,Online
STU1619,Wakeeta Bandi,Class 11,ICSE,NEET,Tamil,2024-08-05,Offline
STU1620,Abhimanyu Bali,Class 9,CBSE,Foundation,Tamil,2024-09-18,Hybrid
STU1621,Chaman Goswami,Class 12,ICSE,NEET,English,2025-02-09,Hybrid
STU1622,Reyansh Mallick,Class 12,State Board,NEET,English,2025-04-09,Hybrid
STU1623,Anya Bera,Class 9,CBSE,JEE,Tamil,2026-06-15,Offline
STU1624,Dalbir Nagar,Class 11,CBSE,Foundation,Tamil,2024-11-28,Online
STU1625,Vanya Rajan,Class 9,ICSE,Foundation,Tamil,2026-06-14,Offline
STU1626,Harsh Peri,Class 10,State Board,NEET,Hindi,2026-06-10,Hybrid
STU1627,Harrison Kanda,Class 10,CBSE,JEE,Tamil,2025-11-14,Offline
STU1628,Jasmit Sarin,Class 12,CBSE,NEET,Hindi,2026-01-01,Offline
STU1629,Harinakshi Pandey,Class 12,State Board,Foundation,Tamil,2024-12-28,Online
STU1630,Vincent Karan,Class 9,CBSE,JEE,Tamil,2025-02-01,Offline
STU1631,Gautam Venkatesh,Class 12,CBSE,Foundation,Hindi,2026-03-26,Offline
STU1632,Utkarsh Sami,Class 12,CBSE,NEET,Hindi,2024-12-31,Hybrid
STU1633,Zashil Oommen,Class 10,CBSE,JEE,Tamil,2025-11-11,Offline
STU1634,Abha Wali,Class 9,State Board,Foundation,Tamil,2025-04-15,Hybrid
STU1635,Aryan Krish,Class 12,State Board,NEET,Tamil,2026-01-20,Hybrid
STU1636,Wahab Gade,Class 12,State Board,JEE,Tamil,2026-06-06,Hybrid
STU1637,Yash Jani,Class 9,ICSE,JEE,Hindi,2026-07-24,Online
STU1638,Daksha Nori,Class 10,ICSE,NEET,Hindi,2025-11-18,Online
STU1639,Yashodhara Sastry,Class 11,CBSE,JEE,Tamil,2024-12-18,Offline
STU1640,Qushi Grover,Class 12,State Board,NEET,English,2024-12-01,Offline
STU1641,Veer Agrawal,Class 11,State Board,Foundation,English,2024-07-28,Hybrid
STU1642,Chakradhar Chakrabarti,Class 10,State Board,JEE,English,2026-06-05,Hybrid
STU1643,Manthan Chaudhry,Class 10,State Board,NEET,Tamil,2024-07-31,Hybrid
STU1644,Warhi Thakur,Class 11,ICSE,Foundation,Hindi,2025-12-02,Hybrid
STU1645,Omisha Kuruvilla,Class 11,CBSE,Foundation,Hindi,2026-02-03,Offline
STU1646,Kritika Gola,Class 10,CBSE,JEE,Hindi,2025-09-21,Offline
STU1647,Oliver Balakrishnan,Class 11,ICSE,NEET,Tamil,2024-12-26,Online
STU1648,Qushi Jani,Class 9,CBSE,JEE,Hindi,2026-05-22,Online
STU1649,Maanav Mallick,Class 10,State Board,Foundation,Hindi,2026-02-27,Hybrid
STU1650,Hemani Virk,Class 9,ICSE,NEET,English,2025-12-26,Online
STU1651,Varenya Vala,Class 10,CBSE,NEET,Tamil,2025-07-18,Offline
STU1652,Chavvi Raghavan,Class 11,CBSE,NEET,Hindi,2026-01-21,Hybrid
STU1653,Wakeeta Babu,Class 11,CBSE,Foundation,Tamil,2025-04-30,Online
STU1654,Dakshesh Palan,Class 9,CBSE,JEE,Hindi,2024-09-12,Online
STU1655,Nimrat Bobal,Class 10,ICSE,JEE,English,2025-05-18,Online
STU1656,Alexander Seth,Class 9,ICSE,Foundation,English,2025-12-12,Online
STU1657,Baghyawati Viswanathan,Class 9,ICSE,NEET,English,2025-10-25,Online
STU1658,Baghyawati Upadhyay,Class 9,CBSE,Foundation,Hindi,2026-03-23,Hybrid
STU1659,Bakhshi Zachariah,Class 9,ICSE,JEE,Tamil,2025-05-12,Online
STU1660,Zaitra Viswanathan,Class 9,ICSE,Foundation,English,2026-02-07,Online
STU1661,Sai Sem,Class 9,State Board,JEE,Hindi,2026-06-01,Online
STU1662,Abha Dara,Class 10,State Board,NEET,English,2024-08-25,Online
STU1663,Nachiket Sandal,Class 10,State Board,NEET,Hindi,2025-06-21,Offline
STU1664,Raghav Srinivas,Class 11,CBSE,Foundation,Hindi,2026-01-19,Hybrid
STU1665,Niharika Rau,Class 10,State Board,Foundation,English,2026-01-08,Online
STU1666,Hemani Tata,Class 9,State Board,JEE,Hindi,2024-10-03,Online
STU1667,Tarak Kulkarni,Class 11,CBSE,Foundation,English,2025-07-22,Hybrid
STU1668,Victor Padmanabhan,Class 9,CBSE,Foundation,Hindi,2026-01-23,Offline
STU1669,Naveen Lal,Class 11,State Board,Foundation,English,2026-01-02,Offline
STU1670,Jeevika Guha,Class 9,CBSE,NEET,Tamil,2026-03-24,Offline
STU1671,Daniel Sawhney,Class 10,State Board,JEE,Tamil,2025-05-10,Online
STU1672,Abha Soman,Class 11,CBSE,NEET,English,2025-04-22,Hybrid
STU1673,Harita Sami,Class 10,ICSE,NEET,Hindi,2024-11-16,Offline
STU1674,Andrew Kapadia,Class 9,CBSE,NEET,Tamil,2025-03-29,Online
STU1675,Tara Agate,Class 12,ICSE,NEET,Hindi,2025-02-11,Hybrid
STU1676,Chakradev Sandal,Class 11,State Board,NEET,English,2026-04-05,Hybrid
STU1677,Rachana Sastry,Class 12,ICSE,NEET,English,2025-09-26,Online
STU1678,Neelima Dugal,Class 12,State Board,NEET,English,2025-04-28,Online
STU1679,Lakshit Arora,Class 12,State Board,JEE,Tamil,2025-02-12,Offline
STU1680,Rayaan Mangal,Class 9,CBSE,JEE,Tamil,2025-07-11,Offline
STU1681,Arin Gupta,Class 9,State Board,JEE,English,2025-12-03,Offline
STU1682,Benjamin Chahal,Class 10,ICSE,JEE,Hindi,2026-03-20,Offline
STU1683,Devansh Taneja,Class 9,CBSE,NEET,Hindi,2025-06-27,Offline
STU1684,Lila Nori,Class 11,State Board,Foundation,Hindi,2026-01-06,Offline
STU1685,Ikshita Chowdhury,Class 12,ICSE,NEET,Hindi,2025-09-17,Hybrid
STU1686,Kavya Purohit,Class 12,ICSE,Foundation,Tamil,2024-07-31,Online
STU1687,Zarna Lall,Class 12,CBSE,JEE,Tamil,2025-10-28,Offline
STU1688,Daniel Kota,Class 12,CBSE,Foundation,English,2025-08-15,Online
STU1689,Hemal Kakar,Class 9,State Board,JEE,English,2025-09-15,Offline
STU1690,Jagdish Brar,Class 9,CBSE,NEET,Hindi,2026-04-09,Hybrid
STU1691,Ojasvi D’Alia,Class 11,CBSE,NEET,Hindi,2025-06-11,Hybrid
STU1692,Mekhala Sidhu,Class 9,CBSE,Foundation,Hindi,2024-10-19,Offline
STU1693,Jagrati Sami,Class 12,CBSE,NEET,Hindi,2026-05-27,Offline
STU1694,Pratyush Patla,Class 12,State Board,NEET,Hindi,2026-05-11,Offline
STU1695,Farhan Sami,Class 9,CBSE,NEET,English,2026-07-01,Offline
STU1696,Sai Sawhney,Class 12,ICSE,NEET,Tamil,2025-06-07,Offline
STU1697,Mitesh Deshmukh,Class 9,CBSE,JEE,Hindi,2024-08-04,Hybrid
STU1698,Waida Sule,Class 11,State Board,JEE,Tamil,2025-03-15,Offline
STU1699,Advay Balan,Class 10,ICSE,Foundation,Tamil,2024-12-18,Offline
STU1700,Xiti Gala,Class 9,State Board,Foundation,Tamil,2025-10-24,Hybrid
STU1701,Rehaan Wadhwa,Class 12,ICSE,Foundation,English,2026-02-22,Hybrid
STU1702,Madhavi Raja,Class 9,ICSE,NEET,Tamil,2024-10-25,Hybrid
STU1703,Jagrati Nagy,Class 12,State Board,Foundation,Tamil,2026-07-22,Offline
STU1704,Chanchal Choudhry,Class 11,CBSE,JEE,Hindi,2025-09-29,Online
STU1705,Divya Sant,Class 10,ICSE,NEET,Hindi,2026-03-23,Hybrid
STU1706,Wyatt Dyal,Class 9,State Board,NEET,Tamil,2025-07-09,Online
STU1707,Alka Walla,Class 12,ICSE,NEET,Tamil,2024-12-20,Offline
STU1708,Warjas Oommen,Class 9,State Board,JEE,English,2025-06-27,Online
STU1709,Lipika Sodhi,Class 11,State Board,JEE,Hindi,2025-10-27,Online
STU1710,Keya Bal,Class 11,CBSE,NEET,English,2025-08-08,Online
STU1711,Yasti Deep,Class 11,CBSE,NEET,Hindi,2025-02-24,Offline
STU1712,Wriddhish Hari,Class 12,ICSE,JEE,Hindi,2026-05-16,Offline
STU1713,Wyatt Cherian,Class 9,ICSE,NEET,Hindi,2026-02-05,Offline
STU1714,Gavin Bhagat,Class 11,State Board,JEE,Tamil,2024-12-03,Online
STU1715,Azad Goel,Class 10,ICSE,NEET,Hindi,2025-07-08,Hybrid
STU1716,Mugdha Balakrishnan,Class 11,CBSE,Foundation,Tamil,2026-04-07,Offline
STU1717,Advaith Ahuja,Class 12,CBSE,NEET,Hindi,2025-09-14,Online
STU1718,Vrishti Chauhan,Class 10,ICSE,NEET,English,2025-08-13,Offline
STU1719,Qabil Saraf,Class 12,CBSE,Foundation,Hindi,2024-09-28,Online
STU1720,Waida Kanda,Class 9,State Board,NEET,Tamil,2025-07-28,Online
STU1721,Isaiah Nagy,Class 12,ICSE,JEE,Tamil,2025-08-23,Online
STU1722,Nandini Kapadia,Class 11,State Board,NEET,Tamil,2025-12-01,Hybrid
STU1723,David Char,Class 11,CBSE,NEET,Tamil,2025-02-21,Offline
STU1724,Samar Kadakia,Class 12,State Board,Foundation,English,2026-06-04,Online
STU1725,Yamini Iyengar,Class 10,State Board,NEET,English,2026-02-04,Hybrid
STU1726,Ati Mital,Class 12,ICSE,Foundation,Hindi,2026-05-30,Hybrid
STU1727,Tristan Kant,Class 12,State Board,Foundation,Hindi,2026-03-15,Online
STU1728,Yashodhara Chakraborty,Class 10,ICSE,NEET,English,2025-08-26,Online
STU1729,Tanay Mangat,Class 10,State Board,Foundation,Tamil,2026-04-14,Offline
STU1730,Teerth Bhakta,Class 12,ICSE,JEE,Hindi,2025-11-30,Online
STU1731,Azad Chawla,Class 12,ICSE,NEET,Hindi,2025-07-28,Online
STU1732,Bhavani Ratta,Class 11,State Board,Foundation,English,2025-04-22,Offline
STU1733,Amrita More,Class 10,CBSE,JEE,English,2025-06-21,Online
STU1734,Vedant Tella,Class 10,ICSE,NEET,Tamil,2026-01-04,Hybrid
STU1735,Ganga Toor,Class 12,ICSE,Foundation,English,2025-04-22,Online
STU1736,Devika Mander,Class 10,ICSE,JEE,English,2025-11-14,Offline
STU1737,Ansh Rau,Class 11,State Board,Foundation,English,2026-04-10,Hybrid
STU1738,Dakshesh Munshi,Class 9,State Board,NEET,English,2025-02-01,Online
STU1739,Chakradev Sethi,Class 9,ICSE,Foundation,Tamil,2026-07-02,Online
STU1740,Urvashi Ravi,Class 12,ICSE,Foundation,Hindi,2025-04-29,Online
STU1741,Lakshit Ravel,Class 12,State Board,JEE,English,2026-04-11,Online
STU1742,Udarsh Nair,Class 9,State Board,Foundation,Hindi,2025-01-29,Hybrid
STU1743,Indali Arora,Class 11,ICSE,JEE,English,2026-01-22,Hybrid
STU1744,Anusha Andra,Class 9,ICSE,NEET,Hindi,2025-10-16,Hybrid
STU1745,Samaksh Warrior,Class 12,State Board,Foundation,English,2024-10-30,Offline
STU1746,Lila Deol,Class 10,CBSE,JEE,English,2025-12-14,Online
STU1747,Yagnesh Khatri,Class 11,ICSE,NEET,Tamil,2025-04-10,Hybrid
STU1748,Tripti Hayer,Class 9,ICSE,Foundation,Tamil,2026-01-22,Hybrid
STU1749,Harrison Choudhury,Class 9,ICSE,Foundation,Tamil,2025-07-18,Offline
STU1750,Amol Hari,Class 10,ICSE,JEE,Tamil,2024-08-25,Offline
STU1751,Pushti Pau,Class 11,ICSE,JEE,Hindi,2026-05-11,Hybrid
STU1752,Azad Pathak,Class 9,State Board,Foundation,English,2025-10-06,Hybrid
STU1753,Chandani Chadha,Class 10,ICSE,Foundation,Tamil,2026-05-19,Offline
STU1754,Ishwar Saini,Class 11,State Board,JEE,Hindi,2024-10-14,Online
STU1755,Nathan Bava,Class 12,ICSE,JEE,Tamil,2025-07-28,Offline
STU1756,Dalbir Arya,Class 11,CBSE,JEE,Tamil,2026-03-02,Online
STU1757,Vasatika Randhawa,Class 10,ICSE,Foundation,Tamil,2024-09-29,Hybrid
STU1758,Hemang Bajaj,Class 12,CBSE,NEET,English,2025-11-05,Offline
STU1759,Advaith Bera,Class 12,State Board,NEET,Tamil,2025-01-29,Hybrid
STU1760,Oni Raja,Class 12,CBSE,JEE,Hindi,2024-10-23,Offline
STU1761,Bachittar Sur,Class 9,ICSE,NEET,Hindi,2025-07-29,Hybrid
STU1762,Jairaj Gour,Class 11,ICSE,Foundation,English,2024-11-22,Online
STU1763,Ira Mahajan,Class 10,State Board,NEET,Hindi,2024-11-08,Online
STU1764,Quincy Narayan,Class 9,ICSE,JEE,Hindi,2024-12-06,Offline
STU1765,Warinder Kapur,Class 11,State Board,JEE,English,2024-09-01,Online
STU1766,Ubika Kala,Class 10,State Board,Foundation,Hindi,2024-11-10,Online
STU1767,Udyati Dhillon,Class 12,ICSE,NEET,Tamil,2025-08-12,Hybrid
STU1768,Rudra Lalla,Class 10,ICSE,JEE,Hindi,2025-06-13,Hybrid
STU1769,Yoshita Dar,Class 11,ICSE,JEE,English,2024-09-16,Offline
STU1770,Sai Dubey,Class 11,CBSE,NEET,Tamil,2026-06-02,Hybrid
STU1771,Amaira Gandhi,Class 10,CBSE,JEE,Hindi,2024-12-04,Hybrid
STU1772,Chandresh Sama,Class 10,CBSE,NEET,English,2026-03-14,Offline
STU1773,Eta Mannan,Class 10,CBSE,NEET,Hindi,2024-12-21,Offline
STU1774,Chakradev Mangat,Class 11,CBSE,JEE,Tamil,2025-05-01,Online
STU1775,Tara Bawa,Class 9,CBSE,Foundation,Hindi,2025-06-09,Offline
STU1776,Lakshit Sarkar,Class 12,State Board,NEET,English,2025-03-05,Online
STU1777,Rajata Agrawal,Class 10,CBSE,NEET,Tamil,2025-06-04,Hybrid
STU1778,Zayan Ratti,Class 12,ICSE,JEE,Tamil,2025-07-25,Online
STU1779,Harish Hari,Class 10,ICSE,Foundation,Hindi,2026-02-07,Online
STU1780,Balendra Kari,Class 12,CBSE,NEET,English,2026-01-19,Online
STU1781,Jonathan Palla,Class 11,ICSE,JEE,Hindi,2024-11-09,Offline
STU1782,Yauvani Doshi,Class 10,ICSE,Foundation,Hindi,2026-07-05,Hybrid
STU1783,Damini Mangat,Class 12,CBSE,JEE,Tamil,2026-05-22,Online
STU1784,Ronith Ravel,Class 11,State Board,NEET,Hindi,2024-10-02,Online
STU1785,Falak Uppal,Class 12,State Board,NEET,Hindi,2025-04-10,Hybrid
STU1786,Vincent Panchal,Class 11,CBSE,JEE,Hindi,2026-03-21,Online
STU1787,Zayyan Jaggi,Class 9,ICSE,JEE,Tamil,2025-03-05,Offline
STU1788,Ranbir Gandhi,Class 9,CBSE,NEET,Hindi,2026-02-22,Hybrid
STU1789,Jack Chauhan,Class 12,ICSE,NEET,Hindi,2025-07-27,Offline
STU1790,Urishilla Thaman,Class 10,State Board,JEE,Hindi,2024-08-24,Online
STU1791,Arjun Sharma,Class 11,CBSE,Foundation,Tamil,2024-10-19,Offline
STU1792,Hema Jani,Class 12,CBSE,JEE,Tamil,2024-09-13,Hybrid
STU1793,Widisha Lalla,Class 12,CBSE,NEET,English,2025-06-09,Offline
STU1794,Hritik Kale,Class 9,CBSE,NEET,Tamil,2025-09-10,Hybrid
STU1795,Adya Bhatti,Class 11,ICSE,NEET,Tamil,2024-12-18,Hybrid
STU1796,Anusha Dara,Class 11,State Board,NEET,Tamil,2024-11-19,Online
STU1797,Sudiksha Varty,Class 11,State Board,NEET,English,2026-02-26,Hybrid
STU1798,Karan Sengupta,Class 12,CBSE,JEE,English,2026-07-02,Online
STU1799,Vrinda Gupta,Class 10,CBSE,JEE,Tamil,2025-11-18,Offline
STU1800,Utkarsh Bir,Class 10,State Board,NEET,Tamil,2026-05-22,Online
STU1801,Manbir Bali,Class 12,CBSE,NEET,Tamil,2025-05-05,Hybrid
STU1802,Tanish Ranganathan,Class 12,ICSE,NEET,English,2024-09-26,Hybrid
STU1803,Anvi Kaur,Class 10,CBSE,NEET,English,2025-05-14,Online
STU1804,Madhavi Shukla,Class 11,CBSE,JEE,Hindi,2024-12-16,Hybrid
STU1805,Zinal Chakraborty,Class 11,State Board,Foundation,Hindi,2024-10-17,Online
STU1806,Alka Dube,Class 9,State Board,Foundation,English,2025-12-17,Offline
STU1807,Harinakshi Patel,Class 9,CBSE,NEET,Hindi,2025-06-23,Online
STU1808,Maanav Bajwa,Class 11,CBSE,NEET,Hindi,2026-02-12,Hybrid
STU1809,Logan Ganguly,Class 9,ICSE,NEET,Hindi,2026-06-22,Online
STU1810,Frado Batta,Class 11,CBSE,JEE,English,2025-04-07,Offline
STU1811,Darika Acharya,Class 12,ICSE,Foundation,Tamil,2025-08-01,Hybrid
STU1812,Maya Sule,Class 9,ICSE,JEE,Hindi,2024-12-17,Hybrid
STU1813,Meera Sant,Class 12,ICSE,Foundation,Hindi,2026-06-22,Hybrid
STU1814,Pushti Radhakrishnan,Class 10,CBSE,JEE,Hindi,2025-08-26,Offline
STU1815,Indali Kar,Class 11,CBSE,Foundation,English,2025-11-21,Hybrid
STU1816,Zayyan Thakkar,Class 12,CBSE,NEET,Tamil,2025-02-28,Online
STU1817,Deepa Dora,Class 10,ICSE,JEE,English,2025-01-07,Online
STU1818,Aryan Sibal,Class 10,ICSE,NEET,Tamil,2026-03-15,Hybrid
STU1819,Bachittar Saxena,Class 10,CBSE,NEET,Tamil,2025-08-16,Offline
STU1820,Bakhshi Hayre,Class 11,State Board,Foundation,English,2025-11-23,Offline
STU1821,Meera Lall,Class 9,ICSE,Foundation,English,2026-02-28,Offline
STU1822,Widisha Sood,Class 12,ICSE,NEET,Tamil,2024-11-18,Hybrid
STU1823,Ishani Bera,Class 12,CBSE,NEET,Tamil,2025-11-07,Hybrid
STU1824,Lopa Chacko,Class 10,ICSE,Foundation,Tamil,2025-07-03,Online
STU1825,Vamakshi Merchant,Class 9,State Board,NEET,Tamil,2026-06-11,Hybrid
STU1826,Amrita Sastry,Class 10,State Board,Foundation,Hindi,2025-08-14,Online
STU1827,Dipta Sidhu,Class 12,State Board,Foundation,Hindi,2025-07-22,Hybrid
STU1828,Dhriti Ravi,Class 9,ICSE,NEET,Tamil,2025-09-24,Online
STU1829,Ronith Cheema,Class 12,ICSE,JEE,English,2024-12-11,Hybrid
STU1830,Chatura Dyal,Class 11,CBSE,Foundation,Tamil,2026-06-21,Offline
STU1831,Yadavi Sane,Class 9,State Board,JEE,English,2025-04-09,Hybrid
STU1832,Thomas Vora,Class 9,State Board,NEET,Tamil,2026-01-01,Online
STU1833,Finn Mukhopadhyay,Class 12,State Board,Foundation,Hindi,2025-04-30,Offline
STU1834,Ridhi Lad,Class 11,ICSE,Foundation,English,2025-11-24,Hybrid
STU1835,Udyati Sant,Class 9,CBSE,Foundation,Hindi,2026-04-05,Offline
STU1836,Ryan Vig,Class 10,CBSE,NEET,English,2025-09-30,Online
STU1837,Ayaan Khanna,Class 12,State Board,NEET,Tamil,2026-01-15,Hybrid
STU1838,Chandresh Chaudry,Class 12,State Board,NEET,Hindi,2025-05-30,Offline
STU1839,Victor Rajan,Class 11,CBSE,JEE,English,2025-05-14,Online
STU1840,Parth Bhatt,Class 11,State Board,JEE,Tamil,2025-06-02,Hybrid
STU1841,Samesh Sidhu,Class 9,CBSE,NEET,English,2026-01-05,Online
STU1842,Manan Bhagat,Class 10,State Board,NEET,Tamil,2026-06-11,Hybrid
STU1843,Charles Savant,Class 12,State Board,Foundation,Hindi,2025-04-27,Hybrid
STU1844,Atharv Ganesan,Class 12,ICSE,Foundation,Hindi,2025-05-12,Offline
STU1845,Balendra Batta,Class 12,ICSE,JEE,English,2026-03-29,Online
STU1846,Jacob Tripathi,Class 9,CBSE,JEE,English,2025-11-06,Hybrid
STU1847,Ria Dua,Class 10,CBSE,JEE,Tamil,2025-04-30,Hybrid
STU1848,Mason Kara,Class 10,State Board,JEE,Tamil,2025-08-25,Hybrid
STU1849,Bachittar Issac,Class 10,CBSE,NEET,Tamil,2025-03-02,Online
STU1850,Faraj Kashyap,Class 12,ICSE,JEE,English,2025-12-08,Online
STU1851,Arjun Dora,Class 10,State Board,Foundation,Tamil,2025-12-30,Offline
STU1852,Ansh Behl,Class 12,CBSE,NEET,Hindi,2025-11-26,Online
STU1853,Rachit Bala,Class 10,ICSE,Foundation,Tamil,2025-02-24,Online
STU1854,Anirudh Pandey,Class 11,CBSE,JEE,Hindi,2026-03-02,Hybrid
STU1855,Lakshit Mistry,Class 12,ICSE,NEET,Hindi,2026-07-07,Hybrid
STU1856,Geetika Seth,Class 11,CBSE,NEET,Tamil,2025-12-11,Offline
STU1857,Hiral Jhaveri,Class 12,CBSE,Foundation,English,2025-04-15,Hybrid
STU1858,Atharv Nayak,Class 9,ICSE,Foundation,Tamil,2025-05-26,Hybrid
STU1859,Rohan Kunda,Class 9,ICSE,Foundation,Tamil,2026-04-20,Offline
STU1860,Liam Andra,Class 9,ICSE,Foundation,Hindi,2024-10-18,Offline
STU1861,Luke Ray,Class 12,State Board,NEET,English,2026-05-10,Online
STU1862,Lopa Sibal,Class 11,State Board,JEE,Tamil,2026-02-05,Offline
STU1863,Watika Sekhon,Class 12,CBSE,Foundation,English,2025-04-02,Hybrid
STU1864,Rehaan Patel,Class 11,State Board,Foundation,Hindi,2026-06-24,Offline
STU1865,Indali Kunda,Class 10,ICSE,Foundation,Hindi,2026-03-11,Offline
STU1866,Yutika Nagar,Class 12,State Board,Foundation,Hindi,2025-09-23,Offline
STU1867,Udarsh Rana,Class 12,CBSE,Foundation,English,2026-06-24,Offline
STU1868,Kevin Brahmbhatt,Class 9,State Board,NEET,English,2024-12-15,Online
STU1869,Ati Gandhi,Class 10,CBSE,Foundation,Tamil,2025-08-26,Online
STU1870,Darpan Swamy,Class 12,ICSE,NEET,English,2025-06-17,Online
STU1871,Nandini Tiwari,Class 9,CBSE,NEET,Tamil,2026-04-28,Offline
STU1872,Nilima Balasubramanian,Class 10,CBSE,Foundation,English,2024-12-08,Online
STU1873,Widisha Pandya,Class 11,ICSE,JEE,Hindi,2026-07-24,Online
STU1874,Devika Dave,Class 9,State Board,JEE,Tamil,2026-02-02,Offline
STU1875,Ikshita Mannan,Class 11,ICSE,JEE,Hindi,2025-02-03,Offline
STU1876,Yashasvi Loyal,Class 10,State Board,Foundation,Hindi,2025-01-26,Hybrid
STU1877,Indrajit Suri,Class 9,State Board,JEE,Tamil,2026-01-18,Offline
STU1878,Aadhya Bail,Class 9,CBSE,Foundation,Hindi,2025-04-13,Online
STU1879,Charvi Pandit,Class 9,State Board,JEE,English,2025-10-14,Hybrid
STU1880,Harrison Choudhary,Class 9,CBSE,NEET,English,2025-09-01,Hybrid
STU1881,Naksh Subramanian,Class 11,State Board,NEET,Hindi,2025-01-07,Offline
STU1882,Leena Mahal,Class 9,CBSE,Foundation,Tamil,2025-05-03,Offline
STU1883,Aashi Dua,Class 10,CBSE,JEE,Tamil,2026-03-05,Offline
STU1884,Ekapad Sur,Class 9,CBSE,NEET,Tamil,2025-06-30,Offline
STU1885,Aishani Wable,Class 10,CBSE,NEET,Tamil,2024-10-30,Hybrid
STU1886,Harshil Keer,Class 12,ICSE,Foundation,Hindi,2025-10-22,Online
STU1887,Akshay Anne,Class 10,State Board,NEET,English,2026-03-22,Online
STU1888,Bishakha Ramaswamy,Class 12,ICSE,NEET,Tamil,2024-11-30,Hybrid
STU1889,Samarth Loyal,Class 11,CBSE,NEET,English,2024-11-12,Online
STU1890,Yuvraj D’Alia,Class 9,CBSE,NEET,Tamil,2024-12-31,Offline
STU1891,Falan Pai,Class 10,ICSE,JEE,Tamil,2025-08-20,Online
STU1892,Yauvani Mallick,Class 10,State Board,JEE,Hindi,2026-01-08,Hybrid
STU1893,Bimala Mandal,Class 11,ICSE,NEET,Hindi,2025-03-29,Hybrid
STU1894,Ronith Trivedi,Class 11,State Board,Foundation,Tamil,2026-07-23,Offline
STU1895,Adweta Varkey,Class 9,ICSE,Foundation,Hindi,2024-12-18,Online
STU1896,Nicholas Kaul,Class 12,ICSE,Foundation,English,2024-10-10,Hybrid
STU1897,Faris Parmer,Class 12,State Board,NEET,Hindi,2025-11-28,Offline
STU1898,Warjas Walla,Class 10,ICSE,JEE,English,2025-06-06,Hybrid
STU1899,Aarav Kota,Class 11,ICSE,Foundation,Hindi,2025-04-02,Hybrid
STU1900,Nandini Sarin,Class 10,State Board,Foundation,Tamil,2025-06-03,Online
STU1901,Tanveer Kala,Class 9,State Board,Foundation,Tamil,2025-05-10,Hybrid
STU1902,Harinakshi Hayre,Class 11,State Board,JEE,English,2025-12-26,Online
STU1903,Oscar Nazareth,Class 11,CBSE,NEET,Hindi,2026-05-23,Offline
STU1904,Sai Soman,Class 9,State Board,JEE,Tamil,2026-03-06,Offline
STU1905,Jonathan Kapur,Class 11,CBSE,JEE,Hindi,2025-05-14,Online
STU1906,Chameli Merchant,Class 12,ICSE,Foundation,Hindi,2025-05-29,Online
STU1907,William Koshy,Class 12,ICSE,JEE,Hindi,2025-07-26,Hybrid
STU1908,Jagvi Setty,Class 10,ICSE,NEET,Tamil,2025-09-21,Hybrid
STU1909,Divya Sinha,Class 10,State Board,NEET,Hindi,2024-07-31,Hybrid
STU1910,Nikita Bala,Class 10,CBSE,NEET,Hindi,2025-07-03,Hybrid
STU1911,Ekansh Manne,Class 10,ICSE,NEET,English,2025-11-11,Online
STU1912,Jason Chander,Class 12,ICSE,JEE,English,2025-01-19,Online
STU1913,Gautami Tandon,Class 12,CBSE,NEET,English,2026-04-25,Offline
STU1914,Vrinda Nayar,Class 9,ICSE,Foundation,Hindi,2025-04-11,Offline
STU1915,Brinda Hegde,Class 12,ICSE,Foundation,Tamil,2026-05-24,Hybrid
STU1916,Damini Rajagopalan,Class 12,ICSE,Foundation,Tamil,2025-05-27,Hybrid
STU1917,Harinakshi Halder,Class 12,CBSE,JEE,Hindi,2026-06-02,Online
